,Unnamed: 0,instNum,instName,city,s\bagrut- list of schools.xlsx,es\main list - highschool.xlsx,all_files\school - bagrut.xlsx,list from students report.xlsx,nts/all_files\schools_utm.xlsx, list from school - money.xlsx
1871,1871,644666.0,אולפנת צביה דימונה,דימונה,True,True,True,True,True,True
1872,1872,644674.0,ישיבת תושיה לצעירים,תפרח,True,True,False,True,True,True
1873,1873,644690.0,יצחק רבין,אילת,True,True,True,True,True,True
1874,1874,644708.0,מקיף ע. דוד טוביהו,באר שבע,True,True,True,True,True,True
1875,1875,644732.0,"מקיף ע""ש אריה מאיר",קרית גת,True,True,True,True,True,True
1876,1876,644757.0,קרית חינוך-ק. מלאכי,קרית מלאכי,True,True,True,True,True,True
1877,1877,644781.0,תיכון חדש בנים,נתיבות,True,True,True,True,True,True
1878,1878,644807.0,מקיף דרכא,נתיבות,True,True,True,True,True,True
1879,1879,644823.0,מקיף י',אשדוד,True,True,True,True,True,True
1880,1880,644831.0,אומנויות,אשקלון,True,True,True,True,True,True
1881,1881,644849.0,"ישיבת אמי""ת",באר שבע,True,True,True,True,True,True
1882,1882,648030.0,תיכון סלמאן אלהוזייל,רהט,True,True,True,True,True,True
1883,1883,648048.0,מקיף רהט,רהט,True,True,True,True,True,True
1884,1884,648055.0,"חטי""ב לקייה",לקיה,True,True,False,False,False,True
1885,1885,648063.0,מקיף שגב,שגב-שלום,True,True,True,True,True,True
1886,1886,648071.0,מקיף טומשין ערערה,ערערה-בנגב,True,True,True,True,True,True
1887,1887,648089.0,רב תחומי עמל אלביאן תל שבע,תל שבע,True,True,True,True,True,True
1888,1888,648097.0,רב תחומי לקיה,לקיה,True,True,True,True,True,True
1889,1889,648113.0,מקיף א'לנור,רהט,True,True,True,True,True,True
1890,1890,648121.0,"מקיף ע""ש יצחק רבין",חורה,True,True,True,True,True,True
1891,1891,648139.0,מקיף אל-פרוק,כסיפה,True,True,True,True,True,True
1892,1892,648147.0,מקיף אלנור ערערה,ערערה-בנגב,True,True,True,True,True,True
1893,1893,648154.0,מקיף אלחיאת,חורה,True,True,True,True,True,True
1894,1894,648170.0,"מח""ט עמל רעות",באר שבע,True,True,False,True,True,True
1895,1895,648204.0,אלנג'אח,רהט,True,True,True,True,True,True
1896,1896,648220.0,תיכון אורט אבוקרינט,אבו קרינאת (יישוב),True,True,True,True,True,True
1897,1897,648238.0,דאר אלקלם,רהט,True,True,True,True,True,True
1898,1898,648261.0,"אקרא ע""ש עאמר צאנע",לקיה,True,True,True,True,True,True
1899,1899,648279.0,תיכון אורט אלהואשלה,קצר א-סר,True,True,True,True,True,True
1900,1900,648287.0,"חט""ע ביר הדאג'",ביר הדאג',True,True,True,True,True,True
1901,1901,648303.0,מקיף אלסאלם,שגב-שלום,True,True,True,True,True,True
1902,1902,648311.0,מקיף חדש אום בטין,אום בטין,True,True,True,True,True,True
1903,1903,648329.0,מקיף אלתקוא,רהט,True,True,True,True,True,True
1904,1904,648337.0,אלסאלם,חורה,True,True,True,True,True,True
1905,1905,648345.0,תיכון אורט מולדה,מולדה,True,True,True,True,True,True
1906,1906,660043.0,מעיין חיים ושלום,אשקלון,True,True,False,True,True,True
1907,1907,660050.0,משכן התלמוד,אופקים,True,True,False,True,True,True
1908,1908,660076.0,מקיף צפית,כפר מנחם,True,True,True,True,True,True
1909,1909,660084.0,מקיף שקמה,יד מרדכי,True,True,True,True,True,True
1910,1910,660092.0,אורט אדיבי אשקלון,אשקלון,True,True,False,True,True,True
1911,1911,660126.0,מקיף שער הנגב,ניר עם,True,True,True,True,True,True
1912,1912,660134.0,מקיף באר טוביה,באר טוביה,True,True,True,True,True,True
1913,1913,660175.0,תכון ברנקו וייס-אילת,אילת,True,True,True,True,True,True
1914,1914,660209.0,חזון בית יעקב,אלומה,True,True,True,True,True,True
1915,1915,660217.0,ישיבת תורת ישראל,נתיבות,True,True,False,True,True,True
1916,1916,660225.0,תיכון אורט תראבין,תראבין א-צאנע(ישוב),True,True,True,True,True,True
1917,1917,660233.0,תיכון אורט אבו תלול,אבו תלול,True,True,True,True,True,True
1918,1918,660266.0,בני יששכר,באר גנים,True,True,True,True,True,True
1919,1919,660274.0,מבואות הנגב,שובל,True,True,True,True,True,True
1920,1920,660282.0,סמינר בית יעקב החדש,נתיבות,True,True,False,True,True,True
1921,1921,660308.0,ישיבת באר שבע,באר שבע,True,True,False,True,True,True
1922,1922,660324.0,נופי הבשור,מגן,True,True,True,True,True,True
1923,1923,660332.0,שערי רחמים,ירושלים,True,True,True,True,True,True
1924,1924,660365.0,"חט""ב ממ""ד סעד דע""ת",סעד,True,False,False,False,False,False
1925,1925,660498.0,מקיף שיטים,ספיר,True,True,True,True,True,True
1926,1926,661884.0,"ב""ס טכנולוגי ב.חנינה",ירושלים,True,True,False,True,True,True
1927,1927,670042.0,עמל רמות באר שבע,באר שבע,True,True,True,True,True,True
1928,1928,670067.0,אורט אפרידר רונסון,אשקלון,True,True,True,True,True,True
1929,1929,670208.0,אולפנת תהילת ישראל,אילת,True,True,True,True,True,True
1930,1930,670232.0,מקיף דתי,שדרות,True,True,True,True,True,True
1931,1931,670323.0,מרכז חנוך משיבי חיים,אשדוד,True,True,True,True,True,True
1932,1932,670331.0,אורט ימי,אשדוד,True,True,True,True,True,True
1933,1933,670414.0,מקיף דתי,קרית מלאכי,True,True,True,True,True,True
1934,1934,670422.0,גימנסיה דרכא,קרית מלאכי,True,True,True,True,True,True
1935,1935,670562.0,"ביה""ס למלאכה חב""ד",קרית מלאכי,True,True,True,True,True,True
1936,1936,670810.0,טכני חיל האויר,באר שבע,True,True,True,True,True,True
1937,1937,670828.0,כפר הנוער קדמה,קדמה,True,True,True,True,True,True
1938,1938,670836.0,מכ' עמל להנדסה באר שבע,באר שבע,True,True,False,False,False,True
1939,1939,678011.0,רב תחומי עמל הדקלים תל שבע,תל שבע,True,True,True,True,True,True
1940,1940,680025.0,אשל הנשיא,אשל הנשיא,True,True,True,True,True,True
1941,1941,680033.0,מקיף כפר סילבר,כפר סילבר,True,True,True,True,True,True
1942,1942,680066.0,חקלאי כנות,כנות,True,True,True,True,True,True
1943,1943,680082.0,"חט""ב דתי שפיר",מרכז שפירא,True,True,False,True,True,True
1944,1944,680108.0,מקיף דתי עזתה בנות,זמרת,True,True,True,True,True,True
1945,1945,685586.0,תיכון אורט אלסייד,אל סייד,True,True,True,True,True,True
1946,1946,710756.0,תיכון אורית,סח'נין,True,True,True,True,True,True
1947,1947,711051.0,"שש שנתי ע""ש יצחק שמיר",פתח תקווה,True,True,True,True,True,True
1948,1948,711556.0,ישיבת אוצר התורה,ירושלים,True,True,False,True,True,True
1949,1949,711564.0,דעת ותבונה,ביתר עילית,True,True,True,True,True,True
1950,1950,711648.0,בת מלך,טבריה,True,True,True,True,True,True
1951,1951,711762.0,ישיבת בני חיל,ירושלים,True,False,False,True,False,False
1952,1952,711770.0,בית הספר השיטה,רחובות,True,True,True,True,True,True
1953,1953,711903.0,דרכי חנה,אלעד,True,True,False,True,True,True
1954,1954,712943.0,נתיבות חכמה,מודיעין עילית,True,True,False,True,True,True
1955,1955,713131.0,תיכון חדש,כפר מנדא,True,True,True,True,True,True
1956,1956,713594.0,רגבים בעמק,טירת צבי,True,True,True,True,True,True
1957,1957,713743.0,אולפנת בקעת הירדן,חמרה,True,True,True,True,True,True
1958,1958,714204.0,"בי""ס סוואחרה בנים",ירושלים,True,True,False,True,True,True
1959,1959,714824.0,לווית חן,חולון,True,True,False,True,True,True
1960,1960,714857.0,תיכון בית יעקב תל אב,תל אביב - יפו,True,True,False,True,True,True
1961,1961,715219.0,אלאמאל,ירושלים,True,False,False,True,True,False
1962,1962,715235.0,סמינר גברא אלעד,אלעד,True,True,True,True,True,True
1963,1963,715276.0,כנסת מרדכי ויונה,ירושלים,True,True,False,True,True,True
1964,1964,715300.0,ים התורה,ירושלים,True,True,False,True,True,True
1965,1965,715318.0,ישיבה לצעירים אלעד,אלעד,True,True,False,True,True,True
1966,1966,715409.0,ישיבת שערי דעת,ביתר עילית,True,True,False,True,True,True
1967,1967,715623.0,מקיף אלסלעה,ירושלים,True,True,False,True,True,True
1968,1968,715797.0,שערי תבונה,אלעד,True,True,False,True,True,True
1969,1969,715920.0,אולפנת קצרין,קצרין,True,True,True,True,True,True
1970,1970,716423.0,עטרת חן,ירושלים,True,True,True,True,True,True
1971,1971,716605.0,תיכון פרי תואר בית י,אלעד,True,True,False,True,True,True
1972,1972,716779.0,ישיבת נחלת אהרן קויד,בני ברק,True,True,False,True,True,True
1973,1973,717769.0,בית יעקב בנות הרמה,בית שמש,True,True,True,True,True,True
1974,1974,718056.0,ישיבה תיכונית אגדלך,ירושלים,True,True,False,True,True,True
1975,1975,718189.0,נווה מדבר ניצנה,ניצנה (קהילת חינוך),True,True,False,True,True,True
1976,1976,718924.0,זו אלנוריין,ירושלים,True,False,False,True,True,True
1977,1977,718932.0,הליכות שלמה,אלעד,True,True,False,True,True,True
1978,1978,718965.0,מחול,מחולה,True,True,True,True,True,True
1979,1979,718999.0,"מכללת אורמת ע""ש י. ג",יבנה,True,True,False,False,True,True
1980,1980,719047.0,על יסודי עולמאא אלגד,ירושלים,True,True,False,True,True,True
1981,1981,719542.0,תיכון גני תקווה,גני תקווה,True,True,False,True,True,True
1982,1982,719575.0,כנסת הגדולה מפעלים ח,מודיעין עילית,True,True,False,True,True,True
1983,1983,719591.0,כפר הנוער איילת השחר,יונתן,True,True,True,True,True,True
1984,1984,719724.0,מיטב מדעים ויהדות,חדרה,True,True,True,True,True,True
1985,1985,719740.0,אלחנן לנכויות פיזיות קשות,אום אל-פחם,True,False,False,True,True,False
1986,1986,719765.0,ישיבת אוהל יוסף,ירושלים,True,True,False,True,True,True
1987,1987,719799.0,ישיבת בני אהרן,אלעד,True,True,False,True,True,True
1988,1988,721175.0,נתיבות דעת,בית שמש,True,True,True,True,True,True
1989,1989,721928.0,באר החיים ירושלים,ירושלים,True,True,False,True,True,True
1990,1990,721969.0,שערי תורה,אור עקיבא,True,True,False,True,True,True
1991,1991,722009.0,שפתי כהן,אשדוד,True,True,False,True,True,True
1992,1992,722017.0,ישיבה קטנה ארחות מרד,כוכב השחר,True,True,False,True,True,True
1993,1993,722025.0,עמלה של תורה,ירושלים,True,True,False,True,True,True
1994,1994,722058.0,הישיבה הגדולה עטרת ש,ראשון לציון,True,True,False,True,True,True
1995,1995,722066.0,סמינר מורשת ירושלים,ביתר עילית,True,True,False,True,True,True
1996,1996,722074.0,סמינר לוית חן,בית שמש,True,True,False,True,True,True
1997,1997,722116.0,בני מלכים/ ישיבה,אלעד,True,True,False,True,True,True
1998,1998,722124.0,חכמת דוד,אלעד,True,True,False,True,True,True
1999,1999,722132.0,תורה בתפארתה,אלעד,True,True,False,True,True,True
2000,2000,722140.0,עטרת שלמה ביתר,ביתר עילית,True,True,False,True,True,True
2001,2001,722512.0,סמינר בית מלכה בית ש,בית שמש,True,True,False,True,True,True
2002,2002,723437.0,בית בנימין,צפת,True,True,False,True,True,True
2003,2003,723486.0,מעיין,כפר חסידים א',True,False,False,False,True,False
2004,2004,723502.0,משעול,כפר חסידים א',True,False,False,True,True,False
2005,2005,723684.0,אהל רחל,בני ברק,True,True,False,True,True,True
2006,2006,724062.0,חזון דוד,מודיעין עילית,True,True,False,True,True,True
2007,2007,724161.0,כוכבי המדבר ברנקו וי,להב,True,True,False,True,True,True
2008,2008,724377.0,שער התלמוד,בני ברק,True,True,False,True,True,True
2009,2009,724864.0,סמינר עטרת חיה מושקא,ביתר עילית,True,True,False,True,True,True
2010,2010,725382.0,תומכי תמימים - ישיבה,קרית מלאכי,True,True,False,True,True,True
2011,2011,725390.0,אלופאא,רהט,True,False,False,False,True,False
2012,2012,725580.0,יגדיל תורה,ירושלים,True,False,False,True,True,False
2013,2013,725689.0,שחר בוגרים,פתח תקווה,True,False,False,False,True,False
2014,2014,727099.0,ישיבת תורת ישראל,ירושלים,True,True,False,True,True,True
2015,2015,727271.0,ישיבת ברית יעקב,ירושלים,True,True,False,True,True,True
2016,2016,728691.0,ישיבת תורת מרדכי,מודיעין עילית,True,True,False,True,True,True
2017,2017,728717.0,ישיבה דחסידי בעלזא ב,בית שמש,True,True,False,True,True,True
2018,2018,728725.0,ישיבה לצעירים אשדוד,אשדוד,True,True,False,True,True,True
2019,2019,728733.0,ישיבת אור אפריים,בית שמש,True,True,False,True,True,True
2020,2020,728774.0,משכנות התלמוד,פתח תקווה,True,True,False,True,True,True
2021,2021,728808.0,ישיבה לצעירים רכסים,רכסים,True,True,False,True,True,True
2022,2022,728816.0,מוסדות ביאלא חלקת יה,בני ברק,True,True,False,True,True,True
2023,2023,728832.0,משכן העדות,ירושלים,True,True,False,True,True,True
2024,2024,728857.0,בית התלמוד שערי תורה,ירושלים,True,True,False,True,True,True
2025,2025,728865.0,חוקי חיים,ירושלים,True,True,False,True,True,True
2026,2026,728873.0,תורת ישראל,ירושלים,True,True,False,True,True,True
2027,2027,729004.0,אהבת תורה,ביתר עילית,True,True,False,True,True,True
2028,2028,729012.0,רמות זבולון,אבטין,True,True,False,True,True,True
2029,2029,729020.0,ישיבת נעימות התורה,ביתר עילית,True,True,False,True,True,True
2030,2030,729038.0,ישיבת דברי מלך,בית שמש,True,True,False,True,True,True
2031,2031,729046.0,רינסנס טכנולוגי,ירושלים,True,False,False,True,True,True
2032,2032,729053.0,אורט פסגות מגדל העמק,מגדל העמק,True,True,False,True,True,True
2033,2033,729079.0,"עטרת שלמה בארה""ק",בני ברק,True,True,False,True,True,True
2034,2034,729087.0,ישיבה למצוינים רחובו,רחובות,True,True,False,True,True,True
2035,2035,729095.0,אבן האזל אלעד,אלעד,True,True,False,True,True,True
2036,2036,729111.0,ישיבה תיכונית דובר טוב,ירושלים,True,True,False,True,True,True
2037,2037,729178.0,בית שמואל,ירושלים,True,True,False,True,True,True
2038,2038,729210.0,תום ודעת,ירושלים,True,True,False,True,True,True
2039,2039,729244.0,פארק המדע,נס ציונה,True,True,False,True,True,True
2040,2040,729285.0,אורט טכנולוגי קרית ג,קרית גת,True,True,False,True,True,True
2041,2041,729293.0,אורט צור ערד,ערד,True,True,False,True,True,True
2042,2042,729418.0,נתיבות הלימוד,ירושלים,True,False,False,True,True,False
2043,2043,729558.0,סמינר גור חיפה,חיפה,True,True,False,True,True,True
2044,2044,729566.0,ישיבת ברכת השם,בית הגדי,True,True,False,True,True,True
2045,2045,729574.0,זיו אור נתניה,נתניה,True,True,False,True,True,True
2046,2046,729848.0,ישיבה לצעירים פתח תק,פתח תקווה,True,True,False,True,True,True
2047,2047,729863.0,ישיבת אהל אברהם,אלעד,True,True,False,True,True,True
2048,2048,729871.0,תיכון עיסויה בנים,ירושלים,True,True,False,True,True,True
2049,2049,731174.0,מכון בית יעקב למורות,מודיעין עילית,True,True,False,True,True,True
2050,2050,731182.0,בית אקשטיין פסיפס מו,מודיעין-מכבים-רעות,True,False,False,False,True,False
2051,2051,731190.0,מנחת חינוך אהל אשר,מודיעין עילית,True,False,False,True,True,False
2052,2052,731687.0,בית אקשטיין יסודי ספ,רמת גן,True,False,False,False,True,False
2053,2053,731786.0,"אורט חנוך לנער חב""ד",אופקים,True,True,False,True,True,True
2054,2054,731901.0,דרך פיקודיך,ביתר עילית,True,True,False,True,True,True
2055,2055,731935.0,בית אקשטיין - נתניה,נתניה,True,False,False,False,True,False
2056,2056,732024.0,אמרי משה,ירושלים,True,True,False,True,True,True
2057,2057,732081.0,נחלי התורה,ירושלים,True,True,False,True,True,True
2058,2058,732529.0,"ישיבת חב""ד פתח תקוה",פתח תקווה,True,True,False,True,True,True
2059,2059,733121.0,"מקיף ע""ש ד""ר חאלד ס",נצרת,True,False,False,True,True,True
2060,2060,733451.0,דרכה של תורה מודיעין,מודיעין עילית,True,True,False,True,True,True
2061,2061,733527.0,סאדברי-עמק האלה,"נתיב הל""ה",True,False,False,True,True,True
2062,2062,733584.0,דמוקרטי בעמק- התיכון,נהלל,True,True,False,True,True,True
2063,2063,733691.0,דגל ירושלים,נחלים,True,True,True,True,True,True
2064,2064,733824.0,ישיבת תורת עולם,בית שמש,True,True,False,True,True,True
2065,2065,733873.0,שתילים בני ברק,בני ברק,True,False,False,False,True,False
2066,2066,733907.0,ופרצת-מוסדות ליו,בית שמש,True,True,False,True,True,True
2067,2067,733956.0,בית מנחם מענדל,צפת,True,True,False,True,True,True
2068,2068,734061.0,מעלות שמחה,חצור הגלילית,True,True,False,True,True,True
2069,2069,734301.0,מרגליות,אשדוד,True,True,False,False,True,True
2070,2070,734855.0,בניה,חיפה,True,True,False,True,True,True
2071,2071,734863.0,כפר הנוער הערבי למצויינות,גבעת חביבה,True,True,False,True,True,True
2072,2072,734954.0,עטרת התורה,ירושלים,True,False,False,False,True,False
2073,2073,735845.0,ישיבת בית רפאל,בני ברק,True,True,False,True,True,True
2074,2074,736256.0,ישיבה לצעירים תלציון,כוכב יעקב,True,True,False,False,True,True
2075,2075,736975.0,מתיבתא דרבי יוחנן מע,בני ברק,True,True,False,False,True,True
2076,2076,739011.0,בית דוד,בית שמש,True,True,False,True,True,True
2077,2077,739029.0,קרית התורה קרית גת,קרית גת,True,True,False,True,True,True
2078,2078,739045.0,רימון,פרדס חנה-כרכור,True,True,False,True,True,True
2079,2079,739052.0,מרכז לתורה והוראה,פתח תקווה,True,True,False,False,True,True
2080,2080,739078.0,ישיבת רכסים לצעירים,רכסים,True,True,False,True,True,True
2081,2081,739185.0,ברכת שמואל,בית שמש,True,True,False,True,True,True
2082,2082,740365.0,תיכון אלמל,סח'נין,True,True,False,True,True,True
2083,2083,740381.0,ישיבת משכנות נעורים,יסודות,True,True,False,True,True,True
2084,2084,740688.0,תיכון נתיבות שלום,ביתר עילית,True,True,False,True,True,True
2085,2085,740753.0,תיכון חרדי באר יעקב,באר יעקב,True,True,False,False,True,True
2086,2086,740779.0,בנות חיל,ירושלים,True,True,False,False,True,True
2087,2087,741033.0,אדם ואדמה,חצבה,True,True,False,True,True,True
2088,2088,741157.0,דעת משה,תל אביב - יפו,True,True,False,False,True,True
2089,2089,741165.0,מתיבתא,זכרון יעקב,True,False,False,True,True,False
2090,2090,741173.0,חנוך לנער,פתח תקווה,True,True,False,True,True,True
2091,2091,741280.0,משכנותיך ישראך,ירושלים,True,True,False,True,True,True
2092,2092,741348.0,בית יעקב החדש ביתר ע,ביתר עילית,True,True,False,False,True,True
2093,2093,741496.0,תורה ודעת,בני ברק,True,True,False,False,True,False
2094,2094,741710.0,בנות בת שבע,מודיעין עילית,True,True,False,False,True,True
2095,2095,741892.0,בנות מלכים,ירושלים,True,True,False,True,True,True
2096,2096,742163.0,אולפנת תפארת,מגדל העמק,True,True,False,True,True,True
2097,2097,742189.0,התיכון התורני החדש-,רחובות,True,True,False,False,True,True
2098,2098,742312.0,מדרסת דאר אלמערפה -,ירושלים,True,True,False,True,False,True
2099,2099,742379.0,דעת תבונות,בני ברק,True,True,False,True,True,True
2100,2100,742544.0,מכון בית יעקב למורות,אלעד,True,True,False,False,True,True
2101,2101,742916.0,אור משה,תל אביב - יפו,True,False,False,False,True,False
2102,2102,743179.0,תיכון עארה,ערערה,True,True,False,False,True,False
2103,2103,743807.0,אוצר התורה - שיח סוד,ירושלים,True,False,False,False,True,False
2104,2104,747444.0,אוצרות הגדולים,אשדוד,True,False,False,False,True,False
2105,2105,770057.0,עמל אמירים אופקים,אופקים,True,True,True,True,True,True
2106,2106,770065.0,מקיף אזורי ברנר,גבעת ברנר,True,True,True,True,True,True
2107,2107,770073.0,מקיף חוף הכרמל,מעגן מיכאל,True,True,True,True,True,True
2108,2108,770214.0,שפרירים ב' חטיבת ביניים,גבעת חיים (איחוד),True,False,False,False,False,False
2109,2109,770222.0,אולפנת נווה שרה הרצוג,בני ברק,True,True,True,True,True,True
2110,2110,770230.0,"חט""ע שפרירים-מסגרת מקדמת",גבעת חיים (איחוד),True,False,False,True,True,False
2111,2111,770297.0,עירוני יד',תל אביב - יפו,True,True,True,True,True,True
2112,2112,770305.0,ישיבת שעלבים,שעלבים,True,True,True,True,True,True
2113,2113,770388.0,מרכז חינוך אורט,כפר סבא,True,True,True,True,True,True
2114,2114,770396.0,מכללה טכנו' חיל-אויר,חיפה,True,True,True,True,True,True
2115,2115,770412.0,בית יעקב אבות,אשדוד,True,True,True,True,True,True
2116,2116,770453.0,"תיכון ע""ש קציר",רחובות,True,True,True,True,True,True
2117,2117,770461.0,"מקיף ג' ע""ש רוגוזין",אשדוד,True,True,True,True,True,True
2118,2118,770495.0,בית חנה,ירושלים,True,True,True,True,True,True
2119,2119,770503.0,בית יעקב אהל חיה,נתיבות,True,True,True,True,True,True
2120,2120,770529.0,"בי""ס אמריקאי בנלאומי",אבן יהודה,True,False,False,True,True,True
2121,2121,770552.0,"מקיף דתי אמי""ת",באר שבע,True,True,True,True,True,True
2122,2122,770586.0,"עירוני ע""ש שזר",בת ים,True,True,True,True,True,True
2123,2123,770602.0,מעלה שחרות,יטבתה,True,True,True,True,True,True
2124,2124,770719.0,ישיבת חנוך לנער,נתיבות,True,True,False,True,True,True
2125,2125,770727.0,"אולפנת בנ""ע טל רמות",ירושלים,True,True,True,True,True,True
2126,2126,770750.0,"אורט ע""ש מיטרני",חולון,True,True,True,True,True,True
2127,2127,770768.0,"מקיף ע""ש ספיר",ירוחם,True,True,True,True,True,True
2128,2128,770776.0,"מקיף אורט ע""ש אברט",חצור הגלילית,True,True,True,True,True,True
2129,2129,770784.0,"קרית החינוך אמי""ת",חצור הגלילית,True,True,True,True,True,True
2130,2130,770826.0,עירוני ו' מקיף,באר שבע,True,True,True,True,True,True
2131,2131,770842.0,מקיף השרון עש רוטברג,רמת השרון,True,True,True,True,True,True
2132,2132,770859.0,קרית חינוך,עכו,True,True,True,True,True,True
2133,2133,770875.0,מכללת אורט,ירושלים,True,True,True,True,True,True
2134,2134,770941.0,תיכון לחינוך סביבתי,מדרשת בן גוריון,True,True,True,True,True,True
2135,2135,770990.0,מקיף אזורי מרחבים,בתי ספר של מרחבים,True,True,True,True,True,True
2136,2136,771030.0,מוסדות מגדל אור,מגדל העמק,True,True,True,True,True,True
2137,2137,771071.0,מקיף ג' עמית,ראשון לציון,True,True,True,True,True,True
2138,2138,771089.0,התיכון הניסויי,ירושלים,True,True,True,True,True,True
2139,2139,771105.0,מקיף עין גדי,עין גדי,True,True,True,True,True,True
2140,2140,771121.0,ישיבת תורה והוראה,תל אביב - יפו,True,True,False,True,True,True
2141,2141,771287.0,"מנו""ף",עכו,True,True,True,True,True,True
2142,2142,800003.0,תיכון חקלאי ימה,זמר,True,True,True,True,True,True
2143,2143,800037.0,רב תחומי כסייפה,כסיפה,True,True,True,True,True,True
2144,2144,800052.0,"תיכון ע""ש ג'מאל טרביה",סח'נין,True,True,True,True,True,True
2145,2145,800060.0,מקיף אחווה ירכא,ירכא,True,True,True,True,True,True
2146,2146,800078.0,מקיף עין מאהל,עין מאהל,True,True,True,True,True,True
2147,2147,800086.0,מקיף כפר קאסם,כפר קאסם,True,True,True,True,True,True
2148,2148,800094.0,תיכון כפר כנא,כפר כנא,True,True,True,True,True,True
2149,2149,800102.0,תיכון ערערה למדע וטכ,ערערה,True,True,True,True,True,True
2150,2150,800110.0,"שש שנתי ע""ש קופטאן",דאלית אל-כרמל,True,True,False,True,False,True
2151,2151,800128.0,רב תחומי עמל דבוריה,דבוריה,True,True,True,True,True,True
2152,2152,800136.0,"מקיף ע""ש קאסם גאנם",מגאר,True,True,True,True,True,True
2153,2153,800144.0,רב תחומי עמל תל שבע א',תל שבע,True,True,True,True,True,True
2154,2154,841155.0,"חט""ב אדיגה כפר קמא",כפר כמא,True,False,False,False,False,False
2155,2155,841213.0,אולפנת צביה-עזתה,בית הגדי,True,True,True,True,True,True
2156,2156,841247.0,אולפנה יחודית לבנות,נוב,True,True,True,True,True,True
2157,2157,841254.0,בית חינוך ירקון,נווה ירק,True,True,True,True,True,True
2158,2158,841262.0,מקיף הר טוב,צרעה,True,True,True,True,True,True
2159,2159,844043.0,עמק יפה,ניר יפה,True,False,False,True,True,False
2160,2160,844076.0,קרית חינוך דרור,בני דרור,True,True,True,True,True,True
2161,2161,860353.0,תיכון תמר,נטור,True,True,True,True,True,True
2162,2162,860361.0,בית ירח א',כנרת (קבוצה),True,True,True,True,True,True
2163,2163,872531.0,בית הספר הארצי להנדס,חיפה,True,True,False,False,True,True
2164,2164,900076.0,טכנולוגי תורני נחלים,נחלים,True,True,True,True,True,True
2165,2165,900126.0,אורט למינהל טכני,ראשון לציון,True,True,False,True,True,True
2166,2166,961003.0,"היל""ה מלכישוע-חסות",מלכישוע,True,True,False,True,True,True
2167,2167,961011.0,"היל""ה רטורנו-חסות",גבעת שמש,True,True,False,True,True,True
2168,2168,,,,False,False,False,False,False,False
2169,2169,722033.0,ישיבת חכמה ודעת,ירושלים,False,True,False,True,True,True
2170,2170,234013.0,מפתן עכו,עכו,False,True,False,True,False,True
2171,2171,519686.0,ישיבת נתיבות התורה,בית שמש,False,True,False,True,False,True
2172,2172,728980.0,בני עלייה,בית שמש,False,True,False,True,False,True
2173,2173,540096.0,ברכת נחום,בני ברק,False,True,False,True,False,True
2174,2174,541318.0,ישיבת מסילת ישרים,בני ברק,False,True,False,True,False,True
2175,2175,541359.0,ישיבת חומת ציון,בני ברק,False,True,False,True,False,True
2176,2176,141085.0,ישיבת ברכת משה,ירושלים,False,True,False,True,False,True
2177,2177,372318.0,חליל סכאכיני,ירושלים,False,True,False,True,False,True
2178,2178,372938.0,ישיבת נתיב הדעת,ירושלים,False,True,False,True,False,True
2179,2179,140905.0,אולפנא עופרה,מטה בנימין,False,True,False,False,False,False
2180,2180,610451.0,אורחות חיים,מרחבים,False,True,False,True,False,True
2181,2181,641100.0,משכן ראובן,נתיבות,False,True,False,True,False,True
2182,2182,442756.0,המשכיל - שערי חכמה,פתח תקוה,False,True,False,True,False,True
2183,2183,720987.0,ישיבה קטנה -פרי מגדי,צפת,False,True,False,True,False,True
2184,2184,430629.0,מפתן אלונים,רחובות,False,True,False,True,False,True
2185,2185,176149.0,מגדלות,תל אביב-יפו,False,True,True,True,False,True
2186,2186,540690.0,אורט יד שפירא,תל אביב-יפו,False,True,False,False,False,True
2187,2187,384115.0,שערי דעת,אור עקיבא,False,True,False,True,False,True
2188,2188,442111.0,תיכון קהילתי אהל תמר,אלעד,False,True,False,True,False,True
2189,2189,499822.0,ישיבה לצעירים אלעד,אלעד,False,True,False,True,False,True
2190,2190,476986.0,מכללה טכנו חיל חימוש,באר יעקב,False,True,False,True,False,True
2191,2191,660290.0,פסגות - עמל באר שבע,באר שבע,False,True,False,True,False,True
2192,2192,346072.0,מנחת ישראל,בית שמש,False,True,False,True,False,True
2193,2193,366856.0,אומנות ודעת,בית שמש,False,True,False,True,False,True
2194,2194,440669.0,בית יעקב שבילי בינה,בית שמש,False,True,False,True,False,True
2195,2195,460683.0,תורת אליהו,בית שמש,False,True,False,True,False,True
2196,2196,804237.0,קול יעקב חי,בית שמש,False,True,False,True,False,True
2197,2197,560144.0,"עטרת שלמה בארה""ק",בני ברק,False,True,False,True,False,True
2198,2198,370825.0,נתיב אור,חדרה,False,True,False,True,False,True
2199,2199,379826.0,מרכז טכנולוגי אזורי,חיפה,False,True,False,False,False,False
2200,2200,141259.0,ישיבת משכן ישראל,ירושלים,False,True,False,True,False,True
2201,2201,186783.0,"ביה""ס עי""ס אלחיה",ירושלים,False,True,False,True,False,True
2202,2202,188854.0,"עי""ס סואחרה אלעבידיה",ירושלים,False,True,False,True,False,True
2203,2203,190116.0,עמלה של תורה,ירושלים,False,True,False,True,False,True
2204,2204,234039.0,נתיבי קודש,ירושלים,False,True,False,True,False,True
